instance_name,source,target,label
train_n30_m2_1,2,5,0
train_n30_m2_1,3,13,1
train_n30_m2_1,4,30,1
train_n30_m2_1,4,6,0
train_n30_m2_1,4,14,0
train_n30_m2_1,4,24,0
train_n30_m2_1,5,10,1
train_n30_m2_1,5,1,0
train_n30_m2_1,5,22,0
train_n30_m2_1,6,30,0
train_n30_m2_1,6,22,1
train_n30_m2_1,6,16,0
train_n30_m2_1,7,16,1
train_n30_m2_1,7,8,0
train_n30_m2_1,7,30,0
train_n30_m2_1,8,0,1
train_n30_m2_1,8,12,0
train_n30_m2_1,9,1,0
train_n30_m2_1,9,5,1
train_n30_m2_1,9,0,0
train_n30_m2_1,10,5,0
train_n30_m2_1,10,2,1
train_n30_m2_1,10,12,0
train_n30_m2_1,10,24,0
train_n30_m2_1,10,29,0
train_n30_m2_1,10,27,0
train_n30_m2_1,11,6,1
train_n30_m2_1,11,14,0
train_n30_m2_1,12,9,1
train_n30_m2_1,12,22,0
train_n30_m2_1,12,24,0
train_n30_m2_1,13,14,1
train_n30_m2_1,13,15,0
train_n30_m2_1,14,7,0
train_n30_m2_1,14,26,1
train_n30_m2_1,14,25,0
train_n30_m2_1,14,18,0
train_n30_m2_1,15,2,0
train_n30_m2_1,15,24,0
train_n30_m2_1,15,9,0
train_n30_m2_1,15,1,1
train_n30_m2_1,16,25,1
train_n30_m2_1,16,20,0
train_n30_m2_1,17,24,0
train_n30_m2_1,17,11,1
train_n30_m2_1,17,10,0
train_n30_m2_1,17,3,0
train_n30_m2_1,17,12,0
train_n30_m2_1,18,20,1
train_n30_m2_1,18,7,0
train_n30_m2_1,18,16,0
train_n30_m2_1,19,12,1
train_n30_m2_1,19,29,0
train_n30_m2_1,19,9,0
train_n30_m2_1,19,25,0
train_n30_m2_1,20,16,0
train_n30_m2_1,20,8,1
train_n30_m2_1,20,13,0
train_n30_m2_1,21,19,1
train_n30_m2_1,21,0,0
train_n30_m2_1,22,15,1
train_n30_m2_1,22,2,0
train_n30_m2_1,22,1,0
train_n30_m2_1,23,18,1
train_n30_m2_1,23,7,0
train_n30_m2_1,23,16,0
train_n30_m2_1,23,28,0
train_n30_m2_1,23,8,0
train_n30_m2_1,24,17,1
train_n30_m2_1,24,1,0
train_n30_m2_1,25,7,0
train_n30_m2_1,25,4,1
train_n30_m2_1,26,23,1
train_n30_m2_1,26,4,0
train_n30_m2_1,27,21,1
train_n30_m2_1,27,5,0
train_n30_m2_1,28,7,1
train_n30_m2_1,28,0,0
train_n30_m2_1,28,4,0
train_n30_m2_1,29,0,1
train_n30_m2_1,29,28,0
train_n30_m2_1,29,16,0
train_n30_m2_1,29,15,0
train_n30_m2_1,30,3,1
train_n30_m2_1,30,4,0
train_n30_m2_1,30,16,0
train_n30_m2_1,30,7,0
train_n30_m2_1,30,11,0
train_n30_m2_1,30,24,0
train_n30_m2_2,0,14,1
train_n30_m2_2,0,1,0
train_n30_m2_2,0,25,1
train_n30_m2_2,1,12,1
train_n30_m2_2,2,15,0
train_n30_m2_2,2,0,1
train_n30_m2_2,2,24,0
train_n30_m2_2,2,8,0
train_n30_m2_2,2,1,0
train_n30_m2_2,3,18,1
train_n30_m2_2,4,20,1
train_n30_m2_2,4,29,0
train_n30_m2_2,5,7,1
train_n30_m2_2,5,19,0
train_n30_m2_2,6,9,1
train_n30_m2_2,6,5,0
train_n30_m2_2,7,6,1
train_n30_m2_2,8,20,0
train_n30_m2_2,8,11,1
train_n30_m2_2,8,4,0
train_n30_m2_2,9,27,0
train_n30_m2_2,9,17,0
train_n30_m2_2,9,13,0
train_n30_m2_2,9,4,1
train_n30_m2_2,9,8,0
train_n30_m2_2,10,8,1
train_n30_m2_2,11,23,1
train_n30_m2_2,11,0,0
train_n30_m2_2,11,24,0
train_n30_m2_2,12,5,1
train_n30_m2_2,12,1,0
train_n30_m2_2,12,29,0
train_n30_m2_2,12,11,0
train_n30_m2_2,13,17,0
train_n30_m2_2,13,9,0
train_n30_m2_2,13,26,1
train_n30_m2_2,13,20,0
train_n30_m2_2,14,0,0
train_n30_m2_2,14,16,1
train_n30_m2_2,14,11,0
train_n30_m2_2,15,2,1
train_n30_m2_2,15,0,0
train_n30_m2_2,15,3,0
train_n30_m2_2,15,24,0
train_n30_m2_2,16,15,0
train_n30_m2_2,16,0,0
train_n30_m2_2,16,22,0
train_n30_m2_2,16,4,0
train_n30_m2_2,17,21,0
train_n30_m2_2,17,30,1
train_n30_m2_2,17,27,0
train_n30_m2_2,17,9,0
train_n30_m2_2,17,26,0
train_n30_m2_2,17,6,0
train_n30_m2_2,17,20,0
train_n30_m2_2,18,3,0
train_n30_m2_2,18,15,1
train_n30_m2_2,18,14,0
train_n30_m2_2,18,11,0
train_n30_m2_2,18,30,0
train_n30_m2_2,19,1,1
train_n30_m2_2,19,5,0
train_n30_m2_2,19,11,0
train_n30_m2_2,20,29,1
train_n30_m2_2,21,13,0
train_n30_m2_2,21,28,1
train_n30_m2_2,21,9,0
train_n30_m2_2,21,22,0
train_n30_m2_2,21,16,0
train_n30_m2_2,22,24,1
train_n30_m2_2,22,15,0
train_n30_m2_2,23,8,0
train_n30_m2_2,23,0,1
train_n30_m2_2,23,1,0
train_n30_m2_2,24,3,1
train_n30_m2_2,24,11,0
train_n30_m2_2,24,8,0
train_n30_m2_2,24,13,0
train_n30_m2_2,25,19,1
train_n30_m2_2,25,29,0
train_n30_m2_2,25,0,0
train_n30_m2_2,25,23,0
train_n30_m2_2,25,11,0
train_n30_m2_2,25,7,0
train_n30_m2_2,26,22,1
train_n30_m2_2,26,24,0
train_n30_m2_2,26,23,0
train_n30_m2_2,27,21,1
train_n30_m2_2,27,30,0
train_n30_m2_2,27,4,0
train_n30_m2_2,28,13,1
train_n30_m2_2,28,20,0
train_n30_m2_2,29,10,1
train_n30_m2_2,30,27,1
train_n30_m2_2,30,8,0
train_n30_m2_3,0,4,0
train_n30_m2_3,0,15,1
train_n30_m2_3,0,30,1
train_n30_m2_3,1,2,0
train_n30_m2_3,1,21,1
train_n30_m2_3,1,23,0
train_n30_m2_3,1,27,0
train_n30_m2_3,2,1,1
train_n30_m2_3,3,13,1
train_n30_m2_3,3,5,0
train_n30_m2_3,3,29,0
train_n30_m2_3,3,18,0
train_n30_m2_3,4,15,0
train_n30_m2_3,4,9,0
train_n30_m2_3,4,22,1
train_n30_m2_3,5,18,1
train_n30_m2_3,5,14,0
train_n30_m2_3,5,30,0
train_n30_m2_3,5,3,0
train_n30_m2_3,6,0,1
train_n30_m2_3,6,10,0
train_n30_m2_3,7,27,1
train_n30_m2_3,7,14,0
train_n30_m2_3,7,23,0
train_n30_m2_3,7,30,0
train_n30_m2_3,7,3,0
train_n30_m2_3,8,0,1
train_n30_m2_3,8,6,0
train_n30_m2_3,8,17,0
train_n30_m2_3,8,9,0
train_n30_m2_3,9,4,1
train_n30_m2_3,9,8,0
train_n30_m2_3,10,3,1
train_n30_m2_3,10,22,0
train_n30_m2_3,11,20,1
train_n30_m2_3,11,17,0
train_n30_m2_3,12,14,1
train_n30_m2_3,12,5,0
train_n30_m2_3,12,24,0
train_n30_m2_3,13,19,1
train_n30_m2_3,13,29,0
train_n30_m2_3,13,6,0
train_n30_m2_3,14,27,0
train_n30_m2_3,14,29,1
train_n30_m2_3,14,30,0
train_n30_m2_3,14,13,0
train_n30_m2_3,15,26,1
train_n30_m2_3,15,0,0
train_n30_m2_3,15,8,0
train_n30_m2_3,15,17,0
train_n30_m2_3,16,2,1
train_n30_m2_3,16,14,0
train_n30_m2_3,16,5,0
train_n30_m2_3,17,28,0
train_n30_m2_3,17,6,1
train_n30_m2_3,17,30,0
train_n30_m2_3,17,25,0
train_n30_m2_3,18,7,1
train_n30_m2_3,18,19,0
train_n30_m2_3,18,23,0
train_n30_m2_3,19,25,1
train_n30_m2_3,19,12,0
train_n30_m2_3,20,11,0
train_n30_m2_3,20,10,1
train_n30_m2_3,20,15,0
train_n30_m2_3,21,8,1
train_n30_m2_3,22,11,1
train_n30_m2_3,22,4,0
train_n30_m2_3,22,3,0
train_n30_m2_3,23,16,1
train_n30_m2_3,23,14,0
train_n30_m2_3,23,2,0
train_n30_m2_3,23,5,0
train_n30_m2_3,24,23,1
train_n30_m2_3,24,25,0
train_n30_m2_3,24,2,0
train_n30_m2_3,25,29,0
train_n30_m2_3,25,19,0
train_n30_m2_3,25,13,0
train_n30_m2_3,25,28,1
train_n30_m2_3,25,3,0
train_n30_m2_3,26,9,1
train_n30_m2_3,26,20,0
train_n30_m2_3,26,30,0
train_n30_m2_3,27,24,1
train_n30_m2_3,27,16,0
train_n30_m2_3,27,2,0
train_n30_m2_3,28,17,1
train_n30_m2_3,28,11,0
train_n30_m2_3,28,13,0
train_n30_m2_3,28,25,0
train_n30_m2_3,29,5,1
train_n30_m2_3,29,18,0
train_n30_m2_3,29,25,0
train_n30_m2_3,30,12,1
train_n30_m2_3,30,1,0
train_n30_m2_4,0,14,0
train_n30_m2_4,0,18,1
train_n30_m2_4,0,29,0
train_n30_m2_4,0,17,1
train_n30_m2_4,0,13,0
train_n30_m2_4,1,25,1
train_n30_m2_4,1,27,0
train_n30_m2_4,1,3,0
train_n30_m2_4,1,6,0
train_n30_m2_4,2,20,1
train_n30_m2_4,2,9,0
train_n30_m2_4,2,18,0
train_n30_m2_4,3,29,1
train_n30_m2_4,3,14,0
train_n30_m2_4,3,1,0
train_n30_m2_4,4,21,1
train_n30_m2_4,4,22,0
train_n30_m2_4,4,9,0
train_n30_m2_4,5,6,1
train_n30_m2_4,5,29,0
train_n30_m2_4,5,11,0
train_n30_m2_4,6,3,1
train_n30_m2_4,6,0,0
train_n30_m2_4,6,2,0
train_n30_m2_4,7,9,0
train_n30_m2_4,7,30,1
train_n30_m2_4,7,16,0
train_n30_m2_4,7,14,0
train_n30_m2_4,8,4,0
train_n30_m2_4,8,28,1
train_n30_m2_4,8,7,0
train_n30_m2_4,9,7,1
train_n30_m2_4,9,2,0
train_n30_m2_4,9,10,0
train_n30_m2_4,9,20,0
train_n30_m2_4,9,19,0
train_n30_m2_4,9,14,0
train_n30_m2_4,10,11,1
train_n30_m2_4,10,30,0
train_n30_m2_4,10,27,0
train_n30_m2_4,11,16,1
train_n30_m2_4,11,17,0
train_n30_m2_4,11,30,0
train_n30_m2_4,11,5,0
train_n30_m2_4,12,5,1
train_n30_m2_4,12,19,0
train_n30_m2_4,13,2,1
train_n30_m2_4,13,8,0
train_n30_m2_4,13,14,0
train_n30_m2_4,13,29,0
train_n30_m2_4,14,0,1
train_n30_m2_4,14,27,0
train_n30_m2_4,14,19,0
train_n30_m2_4,14,7,0
train_n30_m2_4,14,13,0
train_n30_m2_4,15,23,1
train_n30_m2_4,15,27,0
train_n30_m2_4,15,3,0
train_n30_m2_4,15,0,0
train_n30_m2_4,16,19,1
train_n30_m2_4,16,30,0
train_n30_m2_4,16,7,0
train_n30_m2_4,16,20,0
train_n30_m2_4,17,9,1
train_n30_m2_4,18,13,1
train_n30_m2_4,18,2,0
train_n30_m2_4,18,14,0
train_n30_m2_4,18,9,0
train_n30_m2_4,19,12,1
train_n30_m2_4,20,2,0
train_n30_m2_4,20,26,1
train_n30_m2_4,20,18,0
train_n30_m2_4,20,10,0
train_n30_m2_4,21,22,1
train_n30_m2_4,21,27,0
train_n30_m2_4,22,8,1
train_n30_m2_4,22,13,0
train_n30_m2_4,22,9,0
train_n30_m2_4,23,1,1
train_n30_m2_4,23,14,0
train_n30_m2_4,24,15,1
train_n30_m2_4,24,25,0
train_n30_m2_4,24,26,0
train_n30_m2_4,24,4,0
train_n30_m2_4,25,1,0
train_n30_m2_4,25,27,1
train_n30_m2_4,26,4,1
train_n30_m2_4,26,20,0
train_n30_m2_4,26,2,0
train_n30_m2_4,26,7,0
train_n30_m2_4,27,0,1
train_n30_m2_4,27,2,0
train_n30_m2_4,28,24,1
train_n30_m2_4,29,14,1
train_n30_m2_4,30,17,0
train_n30_m2_4,30,10,1
train_n30_m2_5,0,22,1
train_n30_m2_5,0,2,0
train_n30_m2_5,0,21,0
train_n30_m2_5,0,9,1
train_n30_m2_5,0,8,0
train_n30_m2_5,0,16,0
train_n30_m2_5,1,2,0
train_n30_m2_5,1,26,1
train_n30_m2_5,1,19,0
train_n30_m2_5,2,0,1
train_n30_m2_5,3,29,1
train_n30_m2_5,3,12,0
train_n30_m2_5,4,15,1
train_n30_m2_5,4,14,0
train_n30_m2_5,4,13,0
train_n30_m2_5,4,11,0
train_n30_m2_5,5,7,1
train_n30_m2_5,5,10,0
train_n30_m2_5,5,11,0
train_n30_m2_5,6,3,1
train_n30_m2_5,7,17,1
train_n30_m2_5,7,23,0
train_n30_m2_5,7,21,0
train_n30_m2_5,8,16,0
train_n30_m2_5,8,7,0
train_n30_m2_5,8,27,1
train_n30_m2_5,8,17,0
train_n30_m2_5,8,18,0
train_n30_m2_5,9,20,1
train_n30_m2_5,9,0,0
train_n30_m2_5,9,25,0
train_n30_m2_5,9,5,0
train_n30_m2_5,10,30,1
train_n30_m2_5,11,28,1
train_n30_m2_5,11,21,0
train_n30_m2_5,11,29,0
train_n30_m2_5,11,27,0
train_n30_m2_5,12,1,1
train_n30_m2_5,12,0,0
train_n30_m2_5,12,21,0
train_n30_m2_5,12,26,0
train_n30_m2_5,13,12,1
train_n30_m2_5,13,21,0
train_n30_m2_5,13,11,0
train_n30_m2_5,14,15,0
train_n30_m2_5,14,13,1
train_n30_m2_5,14,12,0
train_n30_m2_5,15,14,1
train_n30_m2_5,15,1,0
train_n30_m2_5,15,17,0
train_n30_m2_5,16,8,1
train_n30_m2_5,16,17,0
train_n30_m2_5,16,23,0
train_n30_m2_5,16,30,0
train_n30_m2_5,16,22,0
train_n30_m2_5,17,23,1
train_n30_m2_5,17,7,0
train_n30_m2_5,17,27,0
train_n30_m2_5,17,0,0
train_n30_m2_5,18,25,0
train_n30_m2_5,18,5,1
train_n30_m2_5,18,19,0
train_n30_m2_5,18,0,0
train_n30_m2_5,19,10,1
train_n30_m2_5,20,19,1
train_n30_m2_5,20,9,0
train_n30_m2_5,20,8,0
train_n30_m2_5,21,24,1
train_n30_m2_5,21,16,0
train_n30_m2_5,21,9,0
train_n30_m2_5,21,11,0
train_n30_m2_5,22,21,1
train_n30_m2_5,23,11,1
train_n30_m2_5,24,21,0
train_n30_m2_5,24,22,0
train_n30_m2_5,24,6,1
train_n30_m2_5,24,2,0
train_n30_m2_5,24,29,0
train_n30_m2_5,25,18,1
train_n30_m2_5,25,0,0
train_n30_m2_5,25,28,0
train_n30_m2_5,25,2,0
train_n30_m2_5,26,2,1
train_n30_m2_5,26,12,0
train_n30_m2_5,26,13,0
train_n30_m2_5,27,0,1
train_n30_m2_5,27,16,0
train_n30_m2_5,28,16,1
train_n30_m2_5,28,21,0
train_n30_m2_5,28,27,0
train_n30_m2_5,29,4,1
train_n30_m2_5,30,10,0
train_n30_m2_5,30,25,1
train_n30_m2_5,30,19,0
train_n30_m2_5,30,5,0
train_n30_m2_5,30,16,0
train_n30_m2_6,0,9,1
train_n30_m2_6,0,24,0
train_n30_m2_6,0,3,1
train_n30_m2_6,0,19,0
train_n30_m2_6,1,0,1
train_n30_m2_6,1,9,0
train_n30_m2_6,1,12,0
train_n30_m2_6,2,5,1
train_n30_m2_6,2,7,0
train_n30_m2_6,3,4,1
train_n30_m2_6,4,6,1
train_n30_m2_6,4,3,0
train_n30_m2_6,4,27,0
train_n30_m2_6,4,23,0
train_n30_m2_6,4,22,0
train_n30_m2_6,4,8,0
train_n30_m2_6,5,19,1
train_n30_m2_6,5,9,0
train_n30_m2_6,5,24,0
train_n30_m2_6,6,14,1
train_n30_m2_6,6,26,0
train_n30_m2_6,6,30,0
train_n30_m2_6,6,10,0
train_n30_m2_6,7,30,1
train_n30_m2_6,7,14,0
train_n30_m2_6,8,23,1
train_n30_m2_6,8,17,0
train_n30_m2_6,8,6,0
train_n30_m2_6,8,4,0
train_n30_m2_6,8,26,0
train_n30_m2_6,8,10,0
train_n30_m2_6,9,24,1
train_n30_m2_6,9,3,0
train_n30_m2_6,10,30,0
train_n30_m2_6,10,13,1
train_n30_m2_6,10,29,0
train_n30_m2_6,11,21,1
train_n30_m2_6,11,22,0
train_n30_m2_6,11,3,0
train_n30_m2_6,11,23,0
train_n30_m2_6,12,2,1
train_n30_m2_6,12,19,0
train_n30_m2_6,12,0,0
train_n30_m2_6,12,29,0
train_n30_m2_6,13,0,1
train_n30_m2_6,13,5,0
train_n30_m2_6,13,22,0
train_n30_m2_6,14,17,1
train_n30_m2_6,14,20,0
train_n30_m2_6,14,26,0
train_n30_m2_6,15,12,1
train_n30_m2_6,15,19,0
train_n30_m2_6,15,30,0
train_n30_m2_6,16,7,1
train_n30_m2_6,16,2,0
train_n30_m2_6,16,12,0
train_n30_m2_6,16,3,0
train_n30_m2_6,16,13,0
train_n30_m2_6,17,27,1
train_n30_m2_6,17,14,0
train_n30_m2_6,17,23,0
train_n30_m2_6,18,20,1
train_n30_m2_6,19,29,1
train_n30_m2_6,19,7,0
train_n30_m2_6,19,16,0
train_n30_m2_6,20,28,1
train_n30_m2_6,21,25,1
train_n30_m2_6,22,8,1
train_n30_m2_6,22,17,0
train_n30_m2_6,22,4,0
train_n30_m2_6,22,26,0
train_n30_m2_6,23,18,1
train_n30_m2_6,23,6,0
train_n30_m2_6,23,4,0
train_n30_m2_6,23,11,0
train_n30_m2_6,24,15,1
train_n30_m2_6,24,13,0
train_n30_m2_6,24,2,0
train_n30_m2_6,25,1,1
train_n30_m2_6,25,9,0
train_n30_m2_6,25,3,0
train_n30_m2_6,25,17,0
train_n30_m2_6,26,10,1
train_n30_m2_6,26,19,0
train_n30_m2_6,26,17,0
train_n30_m2_6,26,27,0
train_n30_m2_6,26,16,0
train_n30_m2_6,27,22,1
train_n30_m2_6,28,8,0
train_n30_m2_6,28,11,1
train_n30_m2_6,29,16,1
train_n30_m2_6,29,4,0
train_n30_m2_6,30,26,1
train_n30_m2_6,30,4,0
train_n30_m2_6,30,29,0
train_n30_m2_6,30,17,0
train_n30_m2_7,0,20,1
train_n30_m2_7,0,1,1
train_n30_m2_7,0,7,0
train_n30_m2_7,1,17,1
train_n30_m2_7,1,8,0
train_n30_m2_7,2,12,1
train_n30_m2_7,2,15,0
train_n30_m2_7,2,27,0
train_n30_m2_7,3,4,1
train_n30_m2_7,3,24,0
train_n30_m2_7,3,22,0
train_n30_m2_7,3,26,0
train_n30_m2_7,4,9,1
train_n30_m2_7,4,29,0
train_n30_m2_7,4,23,0
train_n30_m2_7,4,30,0
train_n30_m2_7,4,18,0
train_n30_m2_7,5,21,0
train_n30_m2_7,5,18,0
train_n30_m2_7,5,8,1
train_n30_m2_7,5,15,0
train_n30_m2_7,5,16,0
train_n30_m2_7,5,24,0
train_n30_m2_7,6,11,1
train_n30_m2_7,6,4,0
train_n30_m2_7,7,25,1
train_n30_m2_7,8,7,1
train_n30_m2_7,8,1,0
train_n30_m2_7,8,21,0
train_n30_m2_7,9,29,1
train_n30_m2_7,9,27,0
train_n30_m2_7,10,0,1
train_n30_m2_7,10,19,0
train_n30_m2_7,10,26,0
train_n30_m2_7,10,24,0
train_n30_m2_7,11,14,1
train_n30_m2_7,12,6,0
train_n30_m2_7,12,11,0
train_n30_m2_7,12,22,0
train_n30_m2_7,12,16,1
train_n30_m2_7,12,4,0
train_n30_m2_7,13,26,0
train_n30_m2_7,13,23,1
train_n30_m2_7,13,20,0
train_n30_m2_7,13,14,0
train_n30_m2_7,14,3,1
train_n30_m2_7,14,9,0
train_n30_m2_7,14,6,0
train_n30_m2_7,14,22,0
train_n30_m2_7,14,27,0
train_n30_m2_7,15,21,1
train_n30_m2_7,15,2,0
train_n30_m2_7,16,15,1
train_n30_m2_7,16,27,0
train_n30_m2_7,16,30,0
train_n30_m2_7,16,8,0
train_n30_m2_7,17,1,0
train_n30_m2_7,17,18,1
train_n30_m2_7,17,8,0
train_n30_m2_7,18,27,1
train_n30_m2_7,18,5,0
train_n30_m2_7,19,10,1
train_n30_m2_7,19,23,0
train_n30_m2_7,19,22,0
train_n30_m2_7,20,26,1
train_n30_m2_7,21,18,0
train_n30_m2_7,21,5,1
train_n30_m2_7,21,28,0
train_n30_m2_7,22,24,0
train_n30_m2_7,22,30,1
train_n30_m2_7,22,2,0
train_n30_m2_7,22,13,0
train_n30_m2_7,22,23,0
train_n30_m2_7,23,19,1
train_n30_m2_7,23,0,0
train_n30_m2_7,23,27,0
train_n30_m2_7,24,22,1
train_n30_m2_7,24,4,0
train_n30_m2_7,24,20,0
train_n30_m2_7,25,0,1
train_n30_m2_7,25,18,0
train_n30_m2_7,26,23,0
train_n30_m2_7,26,24,1
train_n30_m2_7,26,29,0
train_n30_m2_7,26,18,0
train_n30_m2_7,26,19,0
train_n30_m2_7,27,28,1
train_n30_m2_7,28,2,1
train_n30_m2_7,28,30,0
train_n30_m2_7,28,22,0
train_n30_m2_7,29,13,1
train_n30_m2_7,29,3,0
train_n30_m2_7,29,18,0
train_n30_m2_7,29,2,0
train_n30_m2_7,30,12,0
train_n30_m2_7,30,6,1
train_n30_m3_0,0,20,0
train_n30_m3_0,0,14,1
train_n30_m3_0,0,8,1
train_n30_m3_0,0,17,1
train_n30_m3_0,0,15,0
train_n30_m3_0,0,19,0
train_n30_m3_0,0,10,0
train_n30_m3_0,1,19,1
train_n30_m3_0,1,16,0
train_n30_m3_0,2,1,1
train_n30_m3_0,2,16,0
train_n30_m3_0,3,13,1
train_n30_m3_0,4,20,1
train_n30_m3_0,4,19,0
train_n30_m3_0,4,15,0
train_n30_m3_0,5,27,1
train_n30_m3_0,5,6,0
train_n30_m3_0,5,18,0
train_n30_m3_0,5,15,0
train_n30_m3_0,5,20,0
train_n30_m3_0,5,10,0
train_n30_m3_0,6,25,0
train_n30_m3_0,6,5,0
train_n30_m3_0,6,30,1
train_n30_m3_0,6,16,0
train_n30_m3_0,6,29,0
train_n30_m3_0,6,17,0
train_n30_m3_0,7,2,1
train_n30_m3_0,7,16,0
train_n30_m3_0,7,6,0
train_n30_m3_0,8,0,0
train_n30_m3_0,8,25,1
train_n30_m3_0,9,16,0
train_n30_m3_0,9,12,1
train_n30_m3_0,9,8,0
train_n30_m3_0,10,26,1
train_n30_m3_0,10,27,0
train_n30_m3_0,11,3,0
train_n30_m3_0,11,25,0
train_n30_m3_0,11,15,1
train_n30_m3_0,12,24,1
train_n30_m3_0,12,17,0
train_n30_m3_0,13,21,1
train_n30_m3_0,13,27,0
train_n30_m3_0,13,11,0
train_n30_m3_0,14,28,0
train_n30_m3_0,14,16,1
train_n30_m3_0,14,15,0
train_n30_m3_0,14,17,0
train_n30_m3_0,15,25,0
train_n30_m3_0,15,0,1
train_n30_m3_0,15,16,0
train_n30_m3_0,16,12,0
train_n30_m3_0,16,8,0
train_n30_m3_0,17,10,1
train_n30_m3_0,17,4,0
train_n30_m3_0,18,13,0
train_n30_m3_0,18,3,0
train_n30_m3_0,18,5,1
train_n30_m3_0,18,25,0
train_n30_m3_0,19,9,1
train_n30_m3_0,19,0,0
train_n30_m3_0,19,24,0
train_n30_m3_0,19,5,0
train_n30_m3_0,20,28,1
train_n30_m3_0,21,13,0
train_n30_m3_0,21,22,1
train_n30_m3_0,21,30,0
train_n30_m3_0,22,23,1
train_n30_m3_0,22,7,0
train_n30_m3_0,22,27,0
train_n30_m3_0,22,29,0
train_n30_m3_0,23,3,0
train_n30_m3_0,23,18,1
train_n30_m3_0,23,27,0
train_n30_m3_0,23,25,0
train_n30_m3_0,24,0,1
train_n30_m3_0,24,20,0
train_n30_m3_0,25,6,1
train_n30_m3_0,25,20,0
train_n30_m3_0,25,27,0
train_n30_m3_0,25,14,0
train_n30_m3_0,26,29,1
train_n30_m3_0,26,10,0
train_n30_m3_0,26,17,0
train_n30_m3_0,27,30,0
train_n30_m3_0,27,4,1
train_n30_m3_0,27,18,0
train_n30_m3_0,27,19,0
train_n30_m3_0,28,0,1
train_n30_m3_0,28,20,0
train_n30_m3_0,28,25,0
train_n30_m3_0,28,10,0
train_n30_m3_0,29,11,1
train_n30_m3_0,29,6,0
train_n30_m3_0,30,3,1
train_n30_m3_0,30,6,0
train_n30_m3_0,30,25,0
train_n30_m3_1,0,7,1
train_n30_m3_1,0,11,1
train_n30_m3_1,0,14,1
train_n30_m3_1,0,19,0
train_n30_m3_1,1,29,1
train_n30_m3_1,1,27,0
train_n30_m3_1,1,8,0
train_n30_m3_1,1,21,0
